geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((127.0933349043059 36.11559770766854, 127.0239717134676 35.9954571369617, 126.8852453317915 35.9954571369617, 126.8158821409532 36.11559770766854, 126.8852453317915 36.23573827837532, 127.0239717134676 36.23573827837532, 127.0933349043059 36.11559770766854))",3.835272214006647e-05,4.0823245725294854e-05,5.380496328193644e-05,7.600149577667226e-05,0.00011862922517783705,9.746336716592325e-05,0.00010187180338785331,9.510064092593272e-05,6.75791382233451e-05,5.531648782770236e-05,5.589842824123295e-05,3.9917421965292044e-05,3.506305027973633e-05,3.292155176800349e-05,4.517420845460418e-05,5.127503120145493e-05,9.097049449981928e-05,7.432660173882166e-05,8.474526691171451e-05,6.487133453580148e-05,5.155858688976931e-05,4.874277649246398e-05,4.186427798629195e-05,3.8081240320919384e-05,3.3513037224097634e-05,-3.289671860330142e-06,-7.901693957291362e-06,-8.630754827332255e-06,-2.4726464575217326e-05,-2.7658730678017764e-05,-2.3136765427101587e-05,-1.7126536476138807e-05,-3.022930639013124e-05,-1.6020551333575784e-05,-6.573711335238379e-06,-1.4034150254940998e-05,-1.83618164437266e-06,-1.5500130556386933e-06,-8.57741426623138,-19.35586898323306,-16.04081538371721,-32.53418149542106,-23.315275503616046,-23.73893504798903,-16.81185166707365,-31.786648434551296,-23.706356361971945,-11.883819080694204,-25.106520337881054,-4.599950482697026,-4.420645218463718
"POLYGON ((127.3014244768203 35.9954571369617, 127.2320612859821 35.87531656625509, 127.0933349043058 35.87531656625509, 127.0239717134676 35.9954571369617, 127.0933349043058 36.11559770766854, 127.2320612859821 36.11559770766854, 127.3014244768203 35.9954571369617))",4.017873355247855e-05,4.183316450329882e-05,5.433828260691882e-05,7.970217430507376e-05,0.0001496448463095188,0.00010278903669485345,9.820133512605507e-05,9.405531175176062e-05,8.220123241766253e-05,7.08793615890988e-05,5.98833065026765e-05,4.1502464747052125e-05,3.884371349459912e-05,3.514050452561035e-05,4.7851215866419256e-05,5.934362270407915e-05,0.00010365631741685777,7.834485402288532e-05,8.89929243194358e-05,7.703563427558804e-05,6.284438518582234e-05,5.1958605589048505e-05,4.216169907501249e-05,4.168902744239141e-05,3.2577946734990645e-05,-1.3350200578794296e-06,-6.6926599776884695e-06,-6.4870667404995616e-06,-2.0358551600994607e-05,-4.5988528892661025e-05,-2.4444182671968126e-05,-9.20841080661927e-06,-1.701967747617258e-05,-1.9356847231840195e-05,-1.8920756000050297e-05,-1.772160742766401e-05,1.8656269533928575e-07,-6.265766759608472e-06,-3.322703181113768,-15.998454951120683,-11.938299168243445,-25.54328257478743,-30.731782635227127,-23.780923975904937,-9.377072923498437,-18.09539212531927,-23.54812289612461,-26.6943092824926,-29.593568663199882,0.44952196568647673,-16.13070995511197
"POLYGON ((127.5095140493346 36.11559770766854, 127.4401508584964 35.9954571369617, 127.3014244768203 35.9954571369617, 127.2320612859821 36.11559770766854, 127.3014244768203 36.23573827837532, 127.4401508584964 36.23573827837532, 127.5095140493346 36.11559770766854))",3.044566274635293e-05,3.069303733593972e-05,4.3931236029730005e-05,6.96179586447374e-05,0.00012136194464906208,0.00010291978789822749,8.787679179489347e-05,8.839033015526619e-05,6.803205459942967e-05,5.6534790315896674e-05,4.4941562788602405e-05,3.51427912583029e-05,3.2320955752020226e-05,2.8224567841653777e-05,4.188306200334202e-05,5.154106445952286e-05,8.168126742884001e-05,6.610685157793165e-05,8.02989787986684e-05,6.438939656308066e-05,4.4143660590197236e-05,4.6789764341920664e-05,3.0514776859931374e-05,3.075823161943155e-05,2.4738231528248175e-05,1.8752930056672972e-06,-2.4684694942859412e-06,-2.048174026387984e-06,-1.807689418521454e-05,-3.9680677220222066e-05,-3.6812936320295846e-05,-7.577812996225068e-06,-2.4000933592185534e-05,-2.388839400923244e-05,-9.74502597397601e-06,-1.442678592867103e-05,-4.384559638871348e-06,-7.582724223772051e-06,6.159475066417917,-8.042441245772409,-4.662227179317021,-25.965849239362925,-32.696144854109946,-35.768569943710354,-8.623224450332536,-27.153347600382943,-35.11343902501028,-17.237219629761086,-32.10121106943303,-12.476412606626527,-23.460705438136962
"POLYGON ((127.7176036218491 35.9954571369617, 127.6482404310109 35.87531656625509, 127.5095140493346 35.87531656625509, 127.4401508584964 35.9954571369617, 127.5095140493346 36.11559770766854, 127.6482404310109 36.11559770766854, 127.7176036218491 35.9954571369617))",2.9779706307701373e-05,2.656694841106105e-05,3.961408495753531e-05,4.573521478931113e-05,7.784270735372508e-05,8.132289181182626e-05,6.63628318995678e-05,5.756630590334827e-05,5.066392552200977e-05,4.6912617795621715e-05,3.9320457671252685e-05,2.9845213573203844e-05,2.8651554924855586e-05,2.4867923996229164e-05,3.396801012121277e-05,4.150391867620205e-05,6.30087994538654e-05,5.264828382334994e-05,5.949521514330776e-05,4.525370241743339e-05,3.104918718440755e-05,3.637163482633948e-05,2.7974218246704343e-05,2.6500599116133817e-05,2.332344385160921e-05,-1.1281513828457866e-06,-1.6990244148318863e-06,-5.646074836322536e-06,-4.231296113109077e-06,-1.4833907899859674e-05,-2.8674607988476313e-05,-6.867616756260037e-06,-1.231260348591488e-05,-1.9614738337602224e-05,-1.0540982969282235e-05,-1.1346239424548343e-05,-3.344614457070027e-06,-5.328111073246375e-06,-3.78832272954295,-6.395256197827011,-14.2526953288834,-9.251724590343418,-19.056258966498824,-35.2601922406138,-10.348589051554269,-21.388559319035153,-38.715393912935255,-22.469398350790836,-28.855817293407586,-11.206535509844526,-18.596237053173585
"POLYGON ((127.9256931943635 36.11559770766854, 127.8563300035253 35.9954571369617, 127.7176036218491 35.9954571369617, 127.6482404310108 36.11559770766854, 127.7176036218491 36.23573827837532, 127.8563300035253 36.23573827837532, 127.9256931943635 36.11559770766854))",2.7340351635052428e-05,2.8147619931661517e-05,4.26285313445243e-05,4.865896872047733e-05,8.582169875405226e-05,9.370271462803388e-05,7.221890817364713e-05,6.398021525466326e-05,5.467514906872969e-05,4.518966886923052e-05,4.0234387645022725e-05,2.922658351317228e-05,2.8698669303992524e-05,2.5098888076455998e-05,3.5370374651551294e-05,3.8120252331346994e-05,6.5329827154053e-05,6.764962029312931e-05,7.280059669449519e-05,5.902085048513048e-05,3.637196151815028e-05,3.79378572911012e-05,2.8628906565500195e-05,2.5929147078088175e-05,2.4354698602061756e-05,1.358317668940096e-06,-3.048731855205519e-06,-7.2581566929730065e-06,-1.0538716389130336e-05,-2.0491871599999265e-05,-2.605309433490457e-05,5.816885208480559e-07,-4.95936476953278e-06,-1.8303187550579414e-05,-7.251811578129322e-06,-1.160548107952253e-05,-3.2974364350841062e-06,-4.343970701930768e-06,4.968179221216118,-10.831224318814215,-17.02652299773712,-21.658322537968814,-23.877261691970055,-27.80399099249792,0.8054518346489148,-7.751403695334257,-33.47624626971075,-16.047498819065375,-28.844681773001234,-11.282319172194613,-15.136488231969835
"POLYGON ((128.1337827668777 35.9954571369617, 128.0644195760398 35.87531656625509, 127.9256931943635 35.87531656625509, 127.8563300035253 35.9954571369617, 127.9256931943635 36.11559770766854, 128.0644195760398 36.11559770766854, 128.1337827668777 35.9954571369617))",2.7055577860731994e-05,2.7831466238473266e-05,3.758180244079235e-05,4.243733122942937e-05,6.251648521476669e-05,6.623706157820207e-05,5.54216175776167e-05,4.8171795367256645e-05,4.294510514749856e-05,3.974544260933879e-05,3.376323922977837e-05,2.9779678724364327e-05,2.9372187382387614e-05,2.480379631908271e-05,3.086459201698911e-05,4.043071133544835e-05,5.746460982286049e-05,5.306651209320491e-05,5.3614768560776204e-05,4.51342598078061e-05,3.329200199961075e-05,2.850742742412263e-05,2.7690919520201708e-05,2.6889336459775435e-05,2.6868958373305795e-05,2.3166095216556205e-06,-3.0276699193905572e-06,-6.717210423803243e-06,-2.0066198939810162e-06,-5.051875391906203e-06,-1.3170549484997167e-05,-1.8068490168404974e-06,-3.0375355594505454e-06,-9.653103147887811e-06,-1.1238015185216159e-05,-6.072319709576662e-06,-2.8903422645888913e-06,-2.503229009081819e-06,8.562410064129173,-10.878585746967257,-17.87357174894888,-4.728430925904852,-8.080869189224552,-19.883957970338855,-3.260188164501057,-6.305630787253615,-22.477772763003887,-28.274978079060613,-17.985003358981686,-9.705753683044772,-8.52244668227476
"POLYGON ((128.3418723393921 36.11559770766854, 128.2725091485541 35.9954571369617, 128.1337827668777 35.9954571369617, 128.0644195760398 36.11559770766854, 128.1337827668777 36.23573827837532, 128.2725091485541 36.23573827837532, 128.3418723393921 36.11559770766854))",3.996463236009515e-05,3.9240466709162064e-05,4.6522978596785596e-05,6.905426387180823e-05,0.00011333787469057072,0.00010982389741343875,9.547328806064939e-05,7.179518596781026e-05,6.714957760324734e-05,6.331705295667686e-05,4.4792694805028176e-05,4.118091659902032e-05,3.609753611416267e-05,3.2206385246049054e-05,4.127319921634217e-05,5.5928982525113925e-05,9.387954267778021e-05,8.965389906079847e-05,9.3028116667059e-05,7.830465206323747e-05,6.117167498949785e-05,4.0488243406941415e-05,3.9645543096060674e-05,3.7458110859485985e-05,3.496162889553743e-05,-3.867096245932477e-06,-7.03408146311301e-06,-5.249779380443426e-06,-1.3125281346694301e-05,-1.9458332012790513e-05,-2.016999835264028e-05,-2.4451713935903953e-06,6.509466095427216e-06,-5.97790261374949e-06,-2.2828809549735447e-05,-5.1471517089675016e-06,-3.7228057395343337e-06,-1.1359072186252375e-06,-9.676296308917856,-17.925580537171992,-11.28427185615787,-19.007198992172253,-17.168428529222606,-18.365764489953488,-2.5611052507556886,9.06671667142943,-8.902368156460899,-36.05475694731955,-11.491051680127338,-9.040123549903933,-3.146772164817007
"POLYGON ((128.5499619119066 35.9954571369617, 128.4805987210684 35.87531656625509, 128.3418723393921 35.87531656625509, 128.2725091485541 35.9954571369617, 128.3418723393921 36.11559770766854, 128.4805987210684 36.11559770766854, 128.5499619119066 35.9954571369617))",4.627603385711578e-05,5.1667486567676305e-05,6.0627842467692864e-05,9.672236066049222e-05,0.00015603916590532492,0.00013094793107579927,0.00012035813742815259,9.783959503791697e-05,8.694355915527437e-05,7.140405394418512e-05,5.86280693827823e-05,5.664413172230768e-05,5.4172037650416634e-05,3.955736439804691e-05,5.448601999929701e-05,7.270399422153287e-05,0.00011347615964193418,0.00010277198131727906,0.00010188224720689117,9.439291519242536e-05,7.236855482559463e-05,5.144223761166751e-05,4.7839281205416056e-05,5.039546054536615e-05,5.172258198834601e-05,7.896003793300852e-06,-1.2110122169629398e-05,-6.141822468395853e-06,-2.401836643895935e-05,-4.2563006263390745e-05,-2.817594975852021e-05,-1.8475890221261414e-05,-3.4466798454916095e-06,-1.4575004329679737e-05,-1.996181633251761e-05,-1.078878817736624e-05,-6.248671176941531e-06,-2.449455662070626e-06,17.062836062573883,-23.438574186818702,-10.130366211973788,-24.832278983829674,-27.27713008233804,-21.516910979074993,-15.350761166681014,-3.522786295421476,-16.763753947143943,-27.956138664229478,-18.402086732425573,-11.031453721587669,-4.521623642583781
"POLYGON ((128.7580514844209 36.11559770766854, 128.6886882935829 35.9954571369617, 128.5499619119066 35.9954571369617, 128.4805987210684 36.11559770766854, 128.5499619119066 36.23573827837532, 128.6886882935829 36.23573827837532, 128.7580514844209 36.11559770766854))",4.15449977034211e-05,4.5694704429553886e-05,4.2897578834884205e-05,6.74987636086093e-05,0.00010851616311149916,9.616561025301679e-05,0.00010335036590425559,6.756102347196667e-05,7.136837245743581e-05,6.492872903515425e-05,4.583356757864554e-05,4.4081132082226904e-05,3.498263327617693e-05,2.9221133571962383e-05,3.727694324873984e-05,5.478816446450275e-05,8.183002545454831e-05,7.490357954844981e-05,8.69028312657789e-05,6.936211527645526e-05,5.885288208975641e-05,4.4189654878279283e-05,3.734451546900274e-05,3.500159310920395e-05,3.174934551021729e-05,-6.562364427244169e-06,-1.6473570857591503e-05,-5.620635586144368e-06,-1.2710599144106546e-05,-2.6686137656950856e-05,-2.1262030704566982e-05,-1.6447534638476693e-05,1.8010918044885905e-06,-1.2515490367679396e-05,-2.073907415687497e-05,-8.4890521096428e-06,-9.079538973022956e-06,-3.233287765959642e-06,-15.79579922976811,-36.05137852021409,-13.102454121661712,-18.830862173726306,-24.59185515943016,-22.109806872358483,-15.914345822165535,2.6658740675175294,-17.536465995695295,-31.941290804639415,-18.52147357954732,-20.597336193830966,-9.242551126537126
"POLYGON ((128.9661410569353 35.9954571369617, 128.8967778660973 35.87531656625509, 128.7580514844209 35.87531656625509, 128.6886882935829 35.9954571369617, 128.7580514844209 36.11559770766854, 128.8967778660973 36.11559770766854, 128.9661410569353 35.9954571369617))",4.916970035332868e-05,5.4131282324807786e-05,5.448080440543095e-05,8.009773797709746e-05,0.0001358611223332364,0.0001158778769006535,0.00014172039716209576,0.00010110724773233032,9.171404753961287e-05,9.248402699373127e-05,6.227419985624003e-05,5.295671279235542e-05,4.309190434659413e-05,3.579762282602336e-05,4.375275826534068e-05,6.341693852143231e-05,0.0001012657894223105,0.00010424038051557241,9.273694697959155e-05,9.909917794878416e-05,7.368451949725157e-05,6.206038508469043e-05,5.011189357834688e-05,4.5132609420949e-05,3.707494842342293e-05,-6.077796006734549e-06,-1.833365949878443e-05,-1.0728046140090273e-05,-1.6680799455665143e-05,-3.459533291092591e-05,-1.1637496385081094e-05,-4.898345018250422e-05,-2.0080697835461546e-06,-1.80295280423613e-05,-3.0423641909040845e-05,-1.2162306277893153e-05,-7.824103371406417e-06,-6.016955923171198e-06,-12.360856305936581,-33.868880823431574,-19.691423900893874,-20.825556222867025,-25.463747330212268,-10.04289748513287,-34.56344405137274,-1.986078969197427,-19.658414960449804,-32.89610422251943,-19.530248973041537,-14.774526134363589,-13.96307732138267
"POLYGON ((129.1742306294498 36.11559770766854, 129.1048674386116 35.9954571369617, 128.9661410569354 35.9954571369617, 128.8967778660973 36.11559770766854, 128.9661410569354 36.23573827837532, 129.1048674386116 36.23573827837532, 129.1742306294498 36.11559770766854))",3.20964738204841e-05,3.727067140885567e-05,3.3499527868976204e-05,5.040769172527148e-05,8.271755408460528e-05,6.996143418253775e-05,7.830701861940048e-05,5.5231759294408e-05,5.7918772750484326e-05,5.9694287309767016e-05,3.803348661636601e-05,3.989187193001012e-05,3.274715556427643e-05,3.0244738813815164e-05,2.9839387155573154e-05,4.035363631877836e-05,6.136356619037441e-05,5.9016525333119384e-05,5.530613337985131e-05,5.132263131508413e-05,4.861209349347537e-05,3.739941920401973e-05,3.5769581289360473e-05,3.714006565156994e-05,2.6672103794700897e-05,6.506817437923281e-07,-7.025932595040507e-06,-3.6601407134030493e-06,-1.0054055406493117e-05,-2.1353987894230867e-05,-1.094490884941836e-05,-2.300088523954917e-05,-3.909127979323874e-06,-9.306679257008959e-06,-2.2294868105747288e-05,-2.263905327005537e-06,-2.75180627844018e-06,-6.075051769575533e-06,2.0272686259294326,-18.851102836240067,-10.92594715877382,-19.945478680692293,-25.81554560038073,-15.644203091751644,-29.372699465601578,-7.077681444993657,-16.06850217131221,-37.34841156584084,-5.952400183135896,-6.898162821910677,-18.551387639306146
"POLYGON ((129.3823202019643 35.9954571369617, 129.3129570111261 35.87531656625509, 129.1742306294498 35.87531656625509, 129.1048674386116 35.9954571369617, 129.1742306294498 36.11559770766854, 129.3129570111261 36.11559770766854, 129.3823202019643 35.9954571369617))",5.974688080859487e-05,4.8569699521082385e-05,4.865707345950659e-05,9.546380308500059e-05,0.00010592046074033083,8.323515071234828e-05,0.00010181322080569179,7.61280244703228e-05,7.511865142814878e-05,8.35262194838863e-05,8.783122176660379e-05,7.52327777355898e-05,6.425450858293995e-05,5.1978115817740634e-05,5.944680851534953e-05,6.207307310797337e-05,8.987372992428405e-05,7.937435069091061e-05,7.017974395234442e-05,6.977029166368572e-05,8.200319076837338e-05,5.296021128885535e-05,5.949256063285896e-05,6.758403581579909e-05,7.168095964775269e-05,4.507627774345077e-06,3.4084162966582497e-06,1.0789735055842943e-05,-3.339072997702722e-05,-1.6046730816046787e-05,-3.860800021437667e-06,-3.163347685334736e-05,-6.3577328066370746e-06,6.884539340224605e-06,-3.0566008195030956e-05,-2.8338661133744822e-05,-7.648741919790705e-06,7.426451064812745e-06,7.544540758179016,7.017577481982933,22.175059634078444,-34.97737246786224,-15.149793254191113,-4.638424978384645,-31.07010720515279,-8.351369749671525,9.164886761591678,-36.59450695111094,-32.26490599100385,-10.166767930160276,11.55786765566288
"POLYGON ((129.5904097744785 36.11559770766854, 129.5210465836404 35.9954571369617, 129.3823202019643 35.9954571369617, 129.3129570111261 36.11559770766854, 129.3823202019643 36.23573827837532, 129.5210465836404 36.23573827837532, 129.5904097744785 36.11559770766854))",8.134390991114694e-05,4.890497467713868e-05,7.817053894787054e-05,9.072737906502816e-05,0.00011302646823145232,9.392776069097128e-05,9.893040397930819e-05,9.225061607014683e-05,8.667463018204029e-05,9.291615891805702e-05,7.47388607242228e-05,5.4730134885491156e-05,5.28974710746756e-05,6.0394032800980266e-05,6.70903603867853e-05,7.234638087366125e-05,9.064156728465508e-05,8.518736630904638e-05,7.861945693316615e-05,8.013519204265639e-05,7.737379061698341e-05,6.606489546766255e-05,5.854730883794164e-05,5.51880290158206e-05,4.39872248638396e-05,-2.8446438836471344e-05,1.1489058123841587e-05,-1.1080178561085238e-05,-1.8380998191366908e-05,-2.2384900946797236e-05,-8.740394381924905e-06,-2.0310947046142043e-05,-1.2115424027490449e-05,-9.300839565056876e-06,-2.6851263450394466e-05,-1.6191551886281163e-05,4.5789413032944074e-07,-8.910246210835995e-06,-34.97058214627718,23.492616445852715,-14.174366340846467,-20.259593499546007,-19.805007886257304,-9.305443159324746,-20.530540894576944,-13.133163271536258,-10.730751946126086,-28.89837867068381,-21.66416738144564,0.8366398717771615,-16.844370874095965
"POLYGON ((129.7984993469929 35.9954571369617, 129.7291361561547 35.87531656625509, 129.5904097744785 35.87531656625509, 129.5210465836404 35.9954571369617, 129.5904097744785 36.11559770766854, 129.7291361561547 36.11559770766854, 129.7984993469929 35.9954571369617))",5.48005854252405e-05,3.344919974123916e-05,6.582058808435791e-05,7.552010718757596e-05,0.00010074891318772198,0.00010108895145708885,0.00011112407451033092,9.320604403072933e-05,9.042847348182713e-05,8.679593254764536e-05,7.318234420011801e-05,4.216661271266022e-05,4.794054645505138e-05,4.284292721966108e-05,4.229525498889336e-05,7.109023956381277e-05,8.443086329096307e-05,9.381346545321737e-05,8.51378801130416e-05,8.738395866866641e-05,7.12362859560879e-05,6.916825504953414e-05,5.4207021664504674e-05,4.39187664053232e-05,3.117252926619945e-05,-6.860038970189121e-06,9.39372747842192e-06,-2.352533309546455e-05,-4.429867623763193e-06,-1.6318049896758914e-05,-7.275486003871479e-06,-2.5986194397289314e-05,-5.822085362062917e-06,-1.919218752573923e-05,-1.7627677498111214e-05,-1.8975322535613337e-05,1.7521536926629795e-06,-1.676801718885193e-05,-12.518185557611705,28.08356418416939,-35.741602711470286,-5.865812150875713,-16.196750297796317,-7.197112937668409,-23.38484663363693,-6.246467621931706,-21.223611089261798,-20.30933591091352,-25.92882578853321,4.155310516884151,-34.976691816755725
"POLYGON ((130.0065889195074 36.11559770766854, 129.9372257286691 35.9954571369617, 129.7984993469929 35.9954571369617, 129.7291361561547 36.11559770766854, 129.7984993469929 36.23573827837532, 129.9372257286691 36.23573827837532, 130.0065889195074 36.11559770766854))",3.7227758521805765e-05,2.6117455304031257e-05,3.948848878478569e-05,5.609056526852966e-05,7.547299785455666e-05,7.105094129588882e-05,7.368550493306991e-05,6.142631852224382e-05,5.401393162601219e-05,5.6669278378842685e-05,5.169488204678382e-05,3.423825341069397e-05,3.9753131759733566e-05,3.4373425920951636e-05,3.357291576853102e-05,5.5533622261144845e-05,5.4010140277039475e-05,7.078589529075872e-05,5.903599732323168e-05,6.240967909569162e-05,4.646603287964215e-05,4.586044837438825e-05,3.983726118115979e-05,3.421195395797321e-05,2.849226900869527e-05,2.5253732379278016e-06,8.255970616920379e-06,-5.915573016254672e-06,-5.569430073848117e-07,-2.1462857577517184e-05,-2.6504600513009655e-07,-1.4649507609838225e-05,9.833605734477956e-07,-7.547898746370038e-06,-1.0808830004454437e-05,-1.1857620865624034e-05,-2.6299452720760863e-08,-1.1260862751038295e-05,6.783575853616304,31.610930394302468,-14.980499883130122,-0.9929352730151426,-28.437796546624618,-0.37303658515419663,-19.88112536264043,1.6008782507317267,-13.973985079684697,-19.07352680970415,-22.93770755660666,-0.07681306755135615,-28.326982686794405
"POLYGON ((130.2146784920217 35.9954571369617, 130.1453153011836 35.87531656625509, 130.0065889195074 35.87531656625509, 129.9372257286691 35.9954571369617, 130.0065889195074 36.11559770766854, 130.1453153011836 36.11559770766854, 130.2146784920217 35.9954571369617))",3.006334734459451e-05,2.555716367443735e-05,3.907526921015325e-05,5.002028082724507e-05,6.160074125703474e-05,6.426361961153792e-05,7.505835574641533e-05,5.2187962382990574e-05,5.0096745894412115e-05,4.955692351263526e-05,4.228549569252872e-05,2.6975829548231226e-05,3.154155954484758e-05,2.848549862737923e-05,2.5670519749415757e-05,4.4001862495668826e-05,4.669340755251125e-05,7.358735855679305e-05,5.59736531385747e-05,5.633936916395803e-05,4.0906221415291264e-05,4.498467287085549e-05,3.4540278876600745e-05,3.1715143387989576e-05,2.445268983174463e-05,1.478212200253068e-06,2.9283349529418813e-06,-1.3404749460737491e-05,-6.018418331576244e-06,-1.4907333704523485e-05,9.32373894525513e-06,-1.908470260784063e-05,4.151406780967459e-06,-9.190524479120851e-06,-4.572250641779768e-06,-7.745216815927978e-06,4.73931383975835e-06,-7.088869713102948e-06,4.916991389246798,11.45798098038103,-34.30494461508259,-12.03195630260862,-24.199925845569407,14.50858044040386,-25.426486389228003,7.954720957491361,-18.345551821851924,-9.226260061551251,-18.316485804602863,17.568741792665655,-22.47469629085268
"POLYGON ((130.4227680645361 36.11559770766854, 130.3534048736979 35.9954571369617, 130.2146784920217 35.9954571369617, 130.1453153011836 36.11559770766854, 130.2146784920217 36.23573827837532, 130.3534048736979 36.23573827837532, 130.4227680645361 36.11559770766854))",2.5026261069809397e-05,2.252165834656973e-05,3.358718024708272e-05,3.668388528792836e-05,4.243675016906092e-05,5.780630357980444e-05,6.636798654561112e-05,4.4399548552021325e-05,3.9817292029097595e-05,4.0618918358872736e-05,3.831086437406738e-05,2.47534365831703e-05,2.7616519634768863e-05,2.4557634762227568e-05,2.311303631058667e-05,3.6201628281050844e-05,3.7935837166555414e-05,5.5438131021168185e-05,4.596034725156358e-05,4.227820242272197e-05,2.997453627943291e-05,3.262990852062119e-05,2.91520498183127e-05,2.626645453199338e-05,2.1893315130351523e-05,2.590258564959466e-06,2.0359764156578373e-06,-1.0474143936496048e-05,-4.822570068775174e-07,-4.500913002505508e-06,-2.3681725586362524e-06,-2.0407639294047546e-05,-2.121346129299358e-06,-9.842755749664684e-06,-7.989009838251545e-06,-9.15881455575468e-06,1.513017948823079e-06,-5.72320450441734e-06,10.350162006757943,9.040082148160002,-31.1849457425227,-1.3146290342266842,-10.606167966620024,-4.096737573553503,-30.74922165978695,-4.7778551775450016,-24.719801995755553,-19.66819935397526,-23.906572470743523,6.112355121841021,-20.723844206682347
"POLYGON ((130.6308576370506 35.9954571369617, 130.5614944462122 35.87531656625509, 130.4227680645361 35.87531656625509, 130.3534048736979 35.9954571369617, 130.4227680645361 36.11559770766854, 130.5614944462122 36.11559770766854, 130.6308576370506 35.9954571369617))",2.220338369157977e-05,1.858008415723761e-05,2.657941197435503e-05,2.9732663554884433e-05,3.2870967440566394e-05,5.269127823354406e-05,6.815534184198842e-05,3.673907294705783e-05,3.717153827423064e-05,3.557683193417019e-05,3.2428461601935754e-05,2.264258795621075e-05,2.245572778904975e-05,2.195073986894855e-05,2.0742885805824364e-05,3.140459147171047e-05,3.847846334480897e-05,5.238825561354377e-05,4.449078327239557e-05,4.49304803853458e-05,2.530095567123158e-05,3.244276716760258e-05,2.6322258885464918e-05,2.416770160125244e-05,1.6573271465713507e-05,2.523440974699799e-07,3.370655711710938e-06,-5.8365261685306644e-06,1.6719279168260368e-06,5.607495904242579e-06,-3.030226200002878e-07,-2.366455856959285e-05,8.191407438287973e-06,-1.187058260299906e-05,-3.134064766567605e-06,-6.106202716470836e-06,1.5251136450416904e-06,-5.882456323336243e-06,1.136511898254845,18.14122951858615,-21.958823521611386,5.62320262273097,17.05911429099684,-0.575090660464143,-34.721502277043584,22.296173477463764,-31.934601456158735,-8.80928569572114,-18.8297637779596,6.7355977505361055,-26.195794581214816
"POLYGON ((130.8389472095648 36.11559770766854, 130.7695840187267 35.9954571369617, 130.6308576370506 35.9954571369617, 130.5614944462122 36.11559770766854, 130.6308576370506 36.23573827837532, 130.7695840187267 36.23573827837532, 130.8389472095648 36.11559770766854))",2.0482356634792375e-05,1.6965701838082728e-05,2.6297832773342814e-05,2.6969168597799816e-05,2.618648026569792e-05,4.295620135689939e-05,5.404963727426205e-05,3.4204141898165825e-05,2.8943676009026383e-05,3.230736639707412e-05,2.8806650271956258e-05,2.1512829292631087e-05,2.1862435204648793e-05,2.1618856124067308e-05,1.8725605814313046e-05,2.838112541963078e-05,3.306443666706287e-05,4.402382773256267e-05,4.355820418878488e-05,4.1443626228858824e-05,2.022811516523687e-05,3.0762777148899597e-05,2.5790961720728836e-05,2.285159993794197e-05,1.9279903889037616e-05,1.3800785698564183e-06,4.65315428598458e-06,-7.5722269590297675e-06,1.411956821830965e-06,6.8779564013649464e-06,1.0676263756632804e-06,-1.0491433085477174e-05,7.239484330693e-06,-8.715560843789511e-06,-1.544589248174523e-06,-3.015688551227422e-06,1.3387706453108813e-06,-2.582531315611177e-06,6.737889562532792,27.42683049833927,-28.79411023826065,5.2354480884744605,26.265295418011902,2.485383581273776,-19.410737267746843,21.165519521719713,-30.112142082683192,-4.780919710974668,-10.468723446693987,6.223126800757249,-11.812642514142395
