geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((103.8773427534912 1.168642482955988, 103.8463225915211 1.114913986364797, 103.784282267581 1.114913986364797, 103.7532621056109 1.168642482955988, 103.784282267581 1.222370979547179, 103.8463225915211 1.222370979547179, 103.8773427534912 1.168642482955988))",3.452139526114691e-05,3.1497965077097643e-05,7.549334873840377e-05,0.00010409881829893703,0.000178493956155651,0.00014555462040363235,9.148469916123171e-05,0.00010468122433600496,0.0001326483577552049,0.00013721456104408037,6.985390172462984e-05,3.6762818245746365e-05,3.17233588064689e-05,2.7704522386246667e-05,6.0785525167978584e-05,9.50181850590145e-05,0.00012055660954942435,0.00013071661390134213,8.105456361662764e-05,0.00010217162775146682,0.0001125644793507632,9.125179322396271e-05,0.0001021547444718819,4.528245163756176e-05,3.945754673190192e-05,-2.7980364546780105e-06,-3.7934426908509763e-06,-1.4707823570425188e-05,-9.080633239922522e-06,-5.793734660622664e-05,-1.4838006502290225e-05,-1.0430135544604071e-05,-2.509596584538131e-06,-2.0083878404441704e-05,-4.596276782011766e-05,3.2300842747252055e-05,8.519633391815394e-06,7.734187925433018e-06,-8.105224118293796,-12.043453224885345,-19.482277334643204,-8.72308964530796,-32.45899628988216,-10.194115762964772,-11.400961734838418,-2.3973703025127486,-15.140691331818351,-33.497004596583636,46.2405706048959,23.17459269543666,24.380104176912987
"POLYGON ((103.9704032394014 1.114913986364797, 103.9393830774314 1.061185489773607, 103.8773427534912 1.061185489773607, 103.8463225915211 1.114913986364797, 103.8773427534912 1.168642482955988, 103.9393830774314 1.168642482955988, 103.9704032394014 1.114913986364797))",2.700258481751428e-05,2.7039768457167e-05,4.525890665165403e-05,7.50414527838801e-05,0.00010517792172139708,0.00010505097477255417,6.05528014159234e-05,5.0670078943734566e-05,7.817927354154427e-05,8.320497605626241e-05,5.1595713054329005e-05,2.9416528306474672e-05,2.4526617137338152e-05,2.296008783731984e-05,3.4645866085054874e-05,8.064931092827189e-05,8.979974314521453e-05,5.5572359521158865e-05,4.652083659188091e-05,4.978869318879896e-05,6.358810845846317e-05,5.457283587405458e-05,6.424467109249634e-05,3.1026024959533786e-05,2.8556921964368307e-05,-2.475967680176128e-06,-4.07968061984716e-06,-1.0613040566599154e-05,5.607858144391798e-06,-1.5378178576182556e-05,-4.9478615251395305e-05,-1.4031964824042493e-05,-8.813857549356041e-07,-1.4591165083081099e-05,-2.8632140182207828e-05,1.2648958038167337e-05,1.6094966530591136e-06,4.030304827030154e-06,-9.169372846743835,-15.087705452469674,-23.449617659315,7.473013829492972,-14.62110899749226,-47.0996250710871,-23.173105943786354,-1.7394599994886901,-18.66372559131979,-34.41157192671632,24.51552132799928,5.471402458817202,16.432371429220098
"POLYGON ((104.0634637253117 1.168642482955988, 104.0324435633416 1.114913986364797, 103.9704032394014 1.114913986364797, 103.9393830774314 1.168642482955988, 103.9704032394014 1.222370979547179, 104.0324435633416 1.222370979547179, 104.0634637253117 1.168642482955988))",3.5196677192243965e-05,3.346482165381077e-05,4.698541431853201e-05,7.94893299689627e-05,0.00014533762958942453,0.00012995621767660496,4.7765167843278393e-05,4.5412176943573405e-05,6.790172450793716e-05,8.589612116301035e-05,7.379713561025181e-05,4.1089924033047336e-05,3.265516868506987e-05,2.9661979525123216e-05,4.370471928639472e-05,9.960168742091266e-05,9.278196735757744e-05,4.877561764078508e-05,3.7000753804292855e-05,4.090764300359168e-05,5.516608993090537e-05,5.061587012686931e-05,8.209915497495263e-05,3.910282616155857e-05,3.2722537544782025e-05,-2.541508507174094e-06,-3.8028421286875525e-06,-3.2806950321372875e-06,2.0112357451949957e-05,-5.255566223184709e-05,-8.118060003581988e-05,-1.0764414038985538e-05,-4.504533939981722e-06,-1.2735634577031797e-05,-3.528025103614104e-05,8.302019364700818e-06,-1.9870978714887655e-06,6.736885971215416e-08,-7.220876258552463,-11.363700568995885,-6.982369060100667,25.30195871546911,-36.16108393973098,-62.46765371229653,-22.53611685047251,-9.919220445165623,-18.755981043667166,-41.07315971717458,11.249785369105181,-4.835973582941174,0.2063038178178378
"POLYGON ((104.1565242112219 1.114913986364797, 104.1255040492518 1.061185489773607, 104.0634637253117 1.061185489773607, 104.0324435633416 1.114913986364797, 104.0634637253117 1.168642482955988, 104.1255040492518 1.168642482955988, 104.1565242112219 1.114913986364797))",2.275316925623192e-05,2.2276469708062326e-05,2.552164426297279e-05,3.795273000534409e-05,8.669449039004638e-05,8.622803707835784e-05,3.528094285949569e-05,3.1027783266386984e-05,4.344553896075656e-05,5.672962950543895e-05,5.3281738789598746e-05,2.3038956749653863e-05,1.990337160866522e-05,1.7811276156482037e-05,2.6703512360371176e-05,4.3348515004822255e-05,7.648803776224933e-05,3.2286961889865226e-05,3.18778850540904e-05,3.062503806351806e-05,3.764429881044569e-05,3.155876602108995e-05,4.05909164992616e-05,2.4119857244619847e-05,1.8597667332040245e-05,-2.849797647566703e-06,-4.46519355158029e-06,1.1818680973983861e-06,5.395784999478166e-06,-1.020645262779705e-05,-5.3941075188492616e-05,-3.403057805405293e-06,-4.0274520286892265e-07,-5.801240150310873e-06,-2.5170863484349003e-05,-1.2690822290337149e-05,1.0809004949659847e-06,-1.305704276624973e-06,-12.524838256482292,-20.044439761315687,4.630846215159653,14.217119555611388,-11.772896503430948,-62.55630652878581,-9.645597678491114,-1.2980147483021276,-13.352901791714475,-44.36987109520211,-23.818333595401647,4.691620834707388,-6.560216541686414
"POLYGON ((104.2495846971321 1.168642482955988, 104.218564535162 1.114913986364797, 104.1565242112219 1.114913986364797, 104.1255040492518 1.168642482955988, 104.1565242112219 1.222370979547179, 104.218564535162 1.222370979547179, 104.2495846971321 1.168642482955988))",2.2267595926192262e-05,2.0153643868577055e-05,2.437200607594078e-05,4.4174796025652533e-05,9.292691879659885e-05,6.9154227706469e-05,3.334582356950774e-05,2.6923621816703962e-05,3.835313328090345e-05,5.677058022885651e-05,5.638386685142943e-05,2.629367410740528e-05,1.8701299157626737e-05,1.6920165043551502e-05,2.7529004765493064e-05,4.013471953293346e-05,6.793587614885516e-05,2.7132391202609695e-05,2.7695245594798606e-05,2.5044620982341397e-05,3.2755261227850516e-05,3.814585050305308e-05,4.2089450381808464e-05,2.0333339394665055e-05,2.4560775643701382e-05,-3.566296768565525e-06,-3.2334788250255526e-06,3.156998689552285e-06,-4.040076492719075e-06,-2.4991042647743686e-05,-4.2021836503859314e-05,-5.650577974709137e-06,-1.8790008343625644e-06,-5.597872053052932e-06,-1.8624729725803434e-05,-1.4294416469620965e-05,-5.960334712740225e-06,5.859476486074646e-06,-16.015634468966937,-16.044139938718942,12.953380528937123,-9.145659643505727,-26.893222083952672,-60.76539048664468,-16.945384368542534,-6.979004708782509,-14.595605558621177,-32.80700963548806,-25.351961949127254,-22.6683220016847,31.33192211240064
"POLYGON ((104.3426451830423 1.114913986364797, 104.3116250210722 1.061185489773607, 104.2495846971321 1.061185489773607, 104.218564535162 1.114913986364797, 104.2495846971321 1.168642482955988, 104.3116250210722 1.168642482955988, 104.3426451830423 1.114913986364797))",1.2825650308692626e-05,1.2798589682189073e-05,1.2669314250766226e-05,2.822316674169867e-05,5.0487566261148214e-05,4.8848757728204885e-05,2.767730139929981e-05,2.370865841181778e-05,3.124839382752253e-05,3.870370807210615e-05,3.824054830153562e-05,1.7077041833007896e-05,1.145307987390176e-05,1.050553064473917e-05,1.6206258297941525e-05,2.9113162141981147e-05,3.940563752477848e-05,2.764797698431765e-05,2.367079451066337e-05,2.2959625174180472e-05,2.4570751543046115e-05,2.455842055967853e-05,2.7981236984530038e-05,1.1874812960810858e-05,9.20502605220707e-06,-1.3725704347908657e-06,-2.293059037449903e-06,3.5369440471752987e-06,8.899954002824781e-07,-1.1081928736369736e-05,-2.1200780743887235e-05,-4.00650688863644e-06,-7.490332376373086e-07,-6.677642284476415e-06,-1.4145287512427617e-05,-1.0259311317005579e-05,-5.202228872197038e-06,-2.2480538216946896e-06,-10.701760938083597,-17.916497789135292,27.91740718690744,3.153421472607265,-21.949817662131263,-43.40085957118633,-14.475785882570898,-3.1593235881451083,-21.36955365237036,-36.54762868217828,-26.828358307282947,-30.463290557394707,-19.62837809956561
"POLYGON ((104.4357056689525 1.168642482955988, 104.4046855069823 1.114913986364797, 104.3426451830423 1.114913986364797, 104.3116250210722 1.168642482955988, 104.3426451830423 1.222370979547179, 104.4046855069823 1.222370979547179, 104.4357056689525 1.168642482955988))",2.0921128964338095e-05,1.427979758803872e-05,1.7345946532112344e-05,3.089746390174555e-05,7.537027664887066e-05,5.194319842446676e-05,2.956576820407451e-05,2.6270586747994305e-05,3.243658414499397e-05,4.81702343685604e-05,4.7947394655420425e-05,2.209645138714462e-05,1.1449245538122313e-05,9.68372325529261e-06,1.9856623168140687e-05,2.611914750762907e-05,3.921585279148713e-05,3.113407464118159e-05,2.5705845767676135e-05,2.3344437044695714e-05,2.4494439052203878e-05,2.4730745232498923e-05,2.673083938431079e-05,1.888623438485054e-05,3.6788123821723395e-06,-9.471883426215781e-06,-4.596074332746111e-06,2.5106766360283433e-06,-4.77831639411648e-06,-3.615442385738353e-05,-2.0809123783285166e-05,-3.859922436398375e-06,-2.926149703298591e-06,-7.942145092790094e-06,-2.343948913606148e-05,-2.1216555271109635e-05,-3.210217002294082e-06,-7.770433155949973e-06,-45.27424615737248,-32.18585070558669,14.474140291971715,-15.4650763872129,-47.969074103067214,-40.06130622384521,-13.05537677815668,-11.138501516423098,-24.485146331340278,-48.65969502394593,-44.24965198544133,-14.528201592413781,-67.86851701343049
"POLYGON ((103.4120403239401 1.222370979547179, 103.38102016197 1.168642482955988, 103.31897983803 1.168642482955988, 103.2879596760599 1.222370979547179, 103.31897983803 1.276099476138313, 103.38102016197 1.276099476138313, 103.4120403239401 1.222370979547179))",2.8460758220638332e-05,3.5370375940359526e-05,3.5305882445387584e-05,5.604448636466415e-05,5.948774545294205e-05,4.364397385285612e-05,6.208419049252267e-05,8.267330285805111e-05,0.00010343361766804191,0.00010495486850005132,4.984469545595547e-05,3.20596980520431e-05,2.978020554043548e-05,2.7640219287632875e-05,3.82941085531011e-05,7.525081973627106e-05,7.561161206397588e-05,7.082872947918617e-05,6.701882699625833e-05,5.913867516984021e-05,8.661868315854655e-05,9.712664465528838e-05,5.163496641879589e-05,2.931343733499961e-05,3.617456614977769e-05,1.3194473197971485e-06,-7.730156652726651e-06,2.988226107713518e-06,1.9206333371606916e-05,1.612386661103383e-05,2.718475562633005e-05,4.934636503735654e-06,-2.35346276882109e-05,-1.681493450949536e-05,-7.828223844762937e-06,1.7902709628404167e-06,-2.7462607170434917e-06,6.394360609342209e-06,4.63602307980801,-21.85488971268219,8.463819343237814,34.269799970397166,27.10451789400669,62.28753531468594,7.94829805235195,-28.46702245417668,-16.256740205549924,-7.458657189169942,3.5916980662914537,-8.56608416144605,21.471848475525004
"POLYGON ((103.5051008098505 1.276099476138313, 103.4740806478804 1.222370979547179, 103.4120403239401 1.222370979547179, 103.38102016197 1.276099476138313, 103.4120403239401 1.329827972729504, 103.4740806478804 1.329827972729504, 103.5051008098505 1.276099476138313))",3.227248110964349e-05,3.7051219876119056e-05,4.562375229311982e-05,7.376023684968929e-05,8.007511220015822e-05,6.975589283319942e-05,7.717495360604882e-05,0.00012155735122003355,0.0001523086013350355,0.0001253667732908507,6.073557005722531e-05,4.02062974329803e-05,3.631040734093427e-05,2.850024371753611e-05,5.228452391646959e-05,8.434286288290464e-05,0.00011150337140525535,8.62237790836054e-05,0.00010806555388011987,8.281106468535891e-05,0.00010840540697087126,0.00012734372920305265,6.245788347414172e-05,3.525730600470434e-05,4.840362748279025e-05,4.037926231290778e-06,-8.550976158582946e-06,6.66077162334977e-06,1.0582626033215354e-05,3.1428259205097136e-05,1.646788625040598e-05,3.089060027407105e-05,-3.874628653467465e-05,-4.390319436416425e-05,1.9769559122019564e-06,1.7223134169164108e-06,-4.948991428275957e-06,1.2093220141855985e-05,12.511979533188683,-23.078797910495737,14.599350751679035,14.347331957164036,39.248473516388074,23.607878247338984,40.02671699908855,-31.874901966676756,-28.825157594080807,1.5769377007218828,2.8357573910867058,-12.308995715224484,33.30510734376362
"POLYGON ((103.5981612957607 1.222370979547179, 103.5671411337906 1.168642482955988, 103.5051008098503 1.168642482955988, 103.4740806478804 1.222370979547179, 103.5051008098503 1.276099476138313, 103.5671411337906 1.276099476138313, 103.5981612957607 1.222370979547179))",3.2560731491010586e-05,3.6677022967725325e-05,5.176526653361064e-05,9.406513740332797e-05,0.00010823131980547832,8.7310969853567e-05,0.00013464944558046405,0.00016272464915815979,0.0001973295108003198,0.00019580127491730133,6.371172449131751e-05,4.856394488003364e-05,3.548867830628413e-05,2.9580672401984723e-05,5.951092853152427e-05,9.257686409075202e-05,0.0001382047197579591,0.00020901889204219843,0.00013255837210411075,0.0001345498717525188,0.00016944406258183147,0.0001417255699778395,7.79577738762735e-05,4.770789582287032e-05,5.422549104191625e-05,2.927946815273544e-06,-7.096350565740602e-06,7.745661997913628e-06,-1.4882733125759506e-06,2.997339995248078e-05,0.00012170792218863144,-2.091073476353302e-06,-2.817477740564098e-05,-2.788544821848832e-05,-5.407570493946184e-05,1.424604938495599e-05,-8.560490571633201e-07,1.8736812735632122e-05,8.992263629218206,-19.348218561755072,14.96304861655537,-1.5821731128660386,27.693832068528117,139.395911410391,-1.552975927482534,-17.314388171306845,-14.131413038724835,-27.617647005772188,22.360169181886466,-1.7627255349168973,52.79659212418265
"POLYGON ((103.6912217816708 1.276099476138313, 103.6602016197007 1.222370979547179, 103.5981612957607 1.222370979547179, 103.5671411337906 1.276099476138313, 103.5981612957607 1.329827972729504, 103.6602016197007 1.329827972729504, 103.6912217816708 1.276099476138313))",7.607282606252699e-05,7.523558232364247e-05,0.00010964399072785112,0.0001805839667836791,0.00017687021962157305,0.0002105182537155757,0.00011760854101332407,0.00018357400121809365,0.0002473844505991323,0.0003016428827891842,0.0001210518940702702,8.63893844394216e-05,7.37032256893522e-05,6.235479262135065e-05,0.0001418847602425349,0.0001765168257496294,0.000184426261689175,0.00015361064123279387,0.00017773512042035434,0.00012110135343293317,0.00022073343326082948,0.0001840683711361122,0.00012816530105502403,9.179582863026403e-05,8.964249789287658e-05,-2.36960037317479e-06,-1.2880789702291812e-05,3.224076951468379e-05,-4.067141034049714e-06,7.556042067601959e-06,-5.6907612482781834e-05,6.0126579407030275e-05,-6.247264778516048e-05,-2.6651017338302817e-05,-0.00011757451165307203,7.113406984753825e-06,5.4064441908424285e-06,1.593927220352438e-05,-3.11491040339047,-17.120608765786184,29.404958083575277,-2.2522160225451953,4.272082707743944,-27.032151121521196,51.124330672734416,-34.031315638721814,-10.77311741855949,-38.97804932969159,5.876328527849814,6.25822747311455,21.62628847576627
"POLYGON ((103.784282267581 1.222370979547179, 103.7532621056109 1.168642482955988, 103.6912217816708 1.168642482955988, 103.6602016197007 1.222370979547179, 103.6912217816708 1.276099476138313, 103.7532621056109 1.276099476138313, 103.784282267581 1.222370979547179))",5.682864969446107e-05,5.37045305386272e-05,9.052599603479355e-05,0.00014480968526357825,0.00023340726538193473,0.00020221218316063201,0.00016535927341392536,0.0001844508282591458,0.0002559795032910536,0.0002545273799119002,0.00011583810289956071,6.686042460082526e-05,5.174587335215901e-05,4.5217942404342095e-05,0.00010013286832772291,0.00012542597295106333,0.0001736513899114391,0.0002416216015007303,0.0001372861142553742,0.00016022819046645792,0.00022137710434439543,0.00017353451230830337,0.00013075825635491567,6.762446212927775e-05,5.373059314013218e-05,-5.082776342302059e-06,-8.486588134285102e-06,9.606872292929365e-06,-1.9383712312514922e-05,-5.975587547049562e-05,3.940941834009828e-05,-2.8073159158551153e-05,-2.422263779268787e-05,-3.4602398946658185e-05,-8.099286760359685e-05,1.4920153455354963e-05,7.640375284524812e-07,1.9847197879731686e-06,-8.944038560883602,-15.80236909096727,10.612280133583923,-13.385646324162137,-25.601549023212456,19.48914141775151,-16.977069733657306,-13.132300907131771,-13.517644382376426,-31.820886079773018,12.880177663382247,1.142735082844584,3.83551317119737
"POLYGON ((103.8773427534912 1.276099476138313, 103.8463225915211 1.222370979547179, 103.784282267581 1.222370979547179, 103.7532621056109 1.276099476138313, 103.784282267581 1.329827972729504, 103.8463225915211 1.329827972729504, 103.8773427534912 1.276099476138313))",8.746491322822973e-05,8.07943462231178e-05,0.00011483773902162055,0.00014959934124730137,0.00024559814938327764,0.0002568826080989647,9.97921133426295e-05,0.00011670716274972625,0.00019442985777410265,0.00022734262745850934,0.0001753912974207303,8.993370789138897e-05,7.100875722904633e-05,6.330635963816837e-05,0.00011751277571970514,0.00014434814036057481,0.0002163647196539509,9.948622640454354e-05,6.748977004154293e-05,0.00010169823803976923,0.00016304724023192337,0.0001367882068113045,0.0001340490016357418,8.523279157738402e-05,7.601296407167273e-05,-1.64561559991834e-05,-1.7487986584949428e-05,2.675036698084591e-06,-5.251200886726559e-06,-2.923342972932673e-05,-0.00015739638169442116,-3.2302343301086564e-05,-1.500892470995702e-05,-3.138261754217928e-05,-9.055442064720483e-05,-4.13422957849885e-05,-4.7009163140049575e-06,5.004206842626396e-06,-18.814579917598422,-21.645062312473502,2.32940557770905,-3.5101764773454747,-11.902951957388481,-61.271715846868005,-32.36963545423539,-12.860328669066392,-16.14084271904422,-39.83169441627539,-23.571463574852412,-5.2270905139173784,7.047309427603121
"POLYGON ((103.9704032394014 1.222370979547179, 103.9393830774314 1.168642482955988, 103.8773427534912 1.168642482955988, 103.8463225915211 1.222370979547179, 103.8773427534912 1.276099476138313, 103.9393830774314 1.276099476138313, 103.9704032394014 1.222370979547179))",4.9301549048966205e-05,4.336678595694566e-05,7.569541460219616e-05,0.00011527557342063981,0.0002233064813408875,0.00018920139230539776,6.654378708097733e-05,7.068128010251523e-05,0.00012175302651629312,0.0001276619094848739,0.0001138400216246852,4.738680055365941e-05,4.5570282602592944e-05,4.247416204374616e-05,7.369482871053772e-05,0.0001002331518989956,0.00012824305031185565,6.867944457596655e-05,5.033674870796588e-05,6.761347306028851e-05,0.00010098178800556796,7.883033566772635e-05,9.379227236931151e-05,5.377313802428354e-05,4.678673465523002e-05,-3.731266446373261e-06,-8.926239131995037e-07,-2.000585891658439e-06,-1.5042421521644218e-05,-9.506343102903185e-05,-0.00012052194772943121,-1.620703837301145e-05,-3.067807042226724e-06,-2.0771238510725162e-05,-4.883157381714756e-05,-2.0047749255373693e-05,6.386337470624128e-06,1.2164520526370732e-06,-7.568253976497521,-2.0583123547262563,-2.642941982908957,-13.04909711162704,-42.57083379676437,-63.70034927380015,-24.35544937243962,-4.340338824901326,-17.060141423215903,-38.25069984789268,-17.610458052677068,13.47703874498222,2.6693976494406404
"POLYGON ((104.0634637253117 1.276099476138313, 104.0324435633416 1.222370979547179, 103.9704032394014 1.222370979547179, 103.9393830774314 1.276099476138313, 103.9704032394014 1.329827972729504, 104.0324435633416 1.329827972729504, 104.0634637253117 1.276099476138313))",5.083278532955585e-05,5.4115191414315767e-05,6.906521118084526e-05,9.721504517570756e-05,0.00017448939002695377,0.00011374944974988622,3.736526936907427e-05,4.53645116125188e-05,7.144001373618703e-05,0.00013407745489815714,0.000118115892915377,5.922887299631099e-05,4.602319652615235e-05,4.676139426199226e-05,6.36549650074029e-05,0.00010448382698350558,0.00011373366778580528,4.383754723962392e-05,3.6072193155143765e-05,4.541787505086718e-05,6.17209066300954e-05,6.466908186990411e-05,8.038322304657609e-05,6.228002785617443e-05,4.6626489347028885e-05,-4.809588803403503e-06,-7.3537971523235095e-06,-5.410246173442366e-06,7.268781807798024e-06,-6.075572224114849e-05,-6.99119025102623e-05,-1.2930762139305076e-06,5.336343834838034e-08,-9.719107106091621e-06,-6.940837302825303e-05,-3.7732669868800915e-05,3.0511548598634395e-06,6.032928208765355e-07,-9.461588170355578,-13.58915483828099,-7.833533092769083,7.477013248988721,-34.81914988169964,-61.461310506543555,-3.460636670803007,0.11763256442433331,-13.604570600983145,-51.767370644807066,-31.945463846964373,5.151465333560335,1.3108451094519669
"POLYGON ((104.1565242112219 1.222370979547179, 104.1255040492518 1.168642482955988, 104.0634637253117 1.168642482955988, 104.0324435633416 1.222370979547179, 104.0634637253117 1.276099476138313, 104.1255040492518 1.276099476138313, 104.1565242112219 1.222370979547179))",2.816625819141834e-05,2.625128238951703e-05,3.764885478556231e-05,6.526290085644814e-05,0.00012519910421069361,8.829836695319964e-05,3.627466397671297e-05,3.7608754445892664e-05,4.71762631872756e-05,7.824869616050914e-05,8.083247706242818e-05,4.188576658263227e-05,2.7138586931593066e-05,2.68797651234786e-05,3.840666094905545e-05,6.496755084751122e-05,7.828645887944169e-05,3.790714608881839e-05,3.409950780646449e-05,3.396857429804281e-05,4.2396548927816666e-05,4.9831189806238134e-05,6.898198081105944e-05,3.1092311134562585e-05,3.095570918495009e-05,-1.0276712598252739e-06,6.284827339615704e-07,7.578061634931385e-07,-2.9535000893692314e-07,-4.6912645331251924e-05,-5.039122086438125e-05,-2.1751561702484847e-06,-3.6401801478498565e-06,-4.779714259458934e-06,-2.8417506354271e-05,-1.1850496251368737e-05,-1.0793455448069683e-05,3.817122253357022e-06,-3.648589929273543,2.394102979946395,2.01282659939963,-0.4525542154287214,-37.47043209854291,-57.069255755420556,-5.99635098382953,-9.67907659129458,-10.131608433005605,-36.31690718012611,-14.660563033613846,-25.768790519271857,14.065294788482023
"POLYGON ((104.2495846971321 1.276099476138313, 104.218564535162 1.222370979547179, 104.1565242112219 1.222370979547179, 104.1255040492518 1.276099476138313, 104.1565242112219 1.329827972729504, 104.218564535162 1.329827972729504, 104.2495846971321 1.276099476138313))",2.6904037306928477e-05,2.7120080356151486e-05,2.8707271150759948e-05,5.7248168192979866e-05,8.631133031096729e-05,5.108155754802838e-05,2.791787850502024e-05,2.3711541142257276e-05,3.476051630818116e-05,6.959096843863188e-05,7.210829756814903e-05,3.271994754864283e-05,2.162287836722641e-05,2.4525345488019778e-05,3.5517238495420874e-05,5.249585375144088e-05,7.240522091626543e-05,2.365867815548403e-05,2.8371580573005934e-05,2.1667026014211203e-05,3.0655277193522364e-05,4.122404562792662e-05,5.4440501979043145e-05,2.299942704819711e-05,2.9673985704273967e-05,-5.281158939702066e-06,-2.5947348681317083e-06,6.8099673446609256e-06,-4.752314441538987e-06,-1.390610939470186e-05,-2.742287939254435e-05,4.5370206798569433e-07,-2.044515128046074e-06,-4.105239114658794e-06,-2.8366922810705257e-05,-1.7667795589105886e-05,-9.720520500445721e-06,8.051107337047556e-06,-19.629614988461352,-9.567578097323596,23.722099216249084,-8.301251536152638,-16.111568834126587,-53.684501234639434,1.6251308920343246,-8.622447253765646,-11.8100636891075,-40.76236248345984,-24.50175109516097,-29.708239861921516,37.234207214755195
"POLYGON ((104.3426451830423 1.222370979547179, 104.3116250210722 1.168642482955988, 104.2495846971321 1.168642482955988, 104.218564535162 1.222370979547179, 104.2495846971321 1.276099476138313, 104.3116250210722 1.276099476138313, 104.3426451830423 1.222370979547179))",2.2017740337814334e-05,1.8285092902611512e-05,2.503926615253163e-05,4.726392107251427e-05,8.27148011969945e-05,4.948918609579319e-05,3.1599561659503385e-05,2.5550796505132464e-05,3.790110654611257e-05,6.771377348049188e-05,5.749931762150886e-05,2.3326324204541607e-05,1.5825197329571196e-05,1.5560988309134543e-05,3.237774787613141e-05,3.627596181603314e-05,5.395920820635015e-05,2.5990121768991426e-05,2.9858502927735252e-05,2.1113951790812112e-05,2.938027137353826e-05,3.426206250280999e-05,3.845918349775651e-05,1.751135712373257e-05,1.6354351065665748e-05,-6.192543008243138e-06,-2.7241045934769693e-06,7.3384817235997815e-06,-1.0987959256481134e-05,-2.8755592990644352e-05,-2.3499064326801762e-05,-1.7410587317681323e-06,-4.436844714320352e-06,-8.52083517257431e-06,-3.345171097768189e-05,-1.9040134123752348e-05,-5.814967080809038e-06,5.291537360945516e-07,-28.12524315952516,-14.897953256162605,29.307894564065784,-23.248090736320737,-34.764748962111035,-47.48323054114501,-5.509755959682812,-17.364800010947253,-22.481758315439667,-49.401634642794235,-33.11366971184711,-24.92877587492705,3.3437417876980726
"POLYGON ((104.4357056689525 1.276099476138313, 104.4046855069823 1.222370979547179, 104.3426451830423 1.222370979547179, 104.3116250210722 1.276099476138313, 104.3426451830423 1.329827972729504, 104.4046855069823 1.329827972729504, 104.4357056689525 1.276099476138313))",2.363156066286165e-05,2.1107883803688938e-05,2.8710723385769957e-05,5.662510370175375e-05,8.398215624070906e-05,4.1208785139144647e-05,2.7219838828766767e-05,2.629982036714983e-05,4.147260040575189e-05,6.0059660310534605e-05,6.946133351322305e-05,2.5271574396720985e-05,1.7439108850764238e-05,1.6013084108583485e-05,3.662530205371447e-05,3.735912668130991e-05,4.371369630869772e-05,2.2274059573851288e-05,2.3495624978520194e-05,1.991088083612444e-05,2.9510429492259605e-05,3.5968143175043434e-05,4.085075269800586e-05,2.46932976814165e-05,1.568265889369185e-05,-6.19245181209741e-06,-5.094799695105453e-06,7.91457866794451e-06,-1.9265977020443837e-05,-4.026845993201134e-05,-1.893472556529336e-05,-3.724213850246573e-06,-6.3889395310253876e-06,-1.1962170913492284e-05,-2.409151713549117e-05,-2.861058081521719e-05,-5.782767153044859e-07,-1.7564499570723896e-06,-26.204159346230583,-24.136951588747404,27.56662924023452,-34.02373816729477,-47.9488283399085,-45.94827413950398,-13.681983474166307,-24.29271166812069,-28.843551637608993,-40.112643013509455,-41.189219049142956,-2.2882496603754054,-10.071902022650752
